Date (UTC),Request ID,Correlation ID,User ID,User,Username,User type,Cross tenant access type,Incoming token type,Authentication Protocol,Unique token identifier,Client credential type,Application,Application ID ,Resource,Resource ID ,Resource tenant ID,Home tenant ID,Home tenant name,IP address,Location,Status,Sign-in error code,Failure reason,Client app,Device ID,Browser,Operating System,Compliant,Managed,Join Type,MFA result,MFA auth method,MFA auth detail,Authentication requirement,Sign-in identifier,IP address (seen by resource),Autonomous system  number,Flagged for review,Token issuer type,Incoming token type,Token issuer name,Latency,Conditional Access
2022-05-10T07:52:00Z,a05eb0c1-22ef-4ebe-ae16-383dcbb91401,9a00d137-01d3-48df-9bcc-a2afe371d146,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YTA1ZWIwYzEtMjJlZi00ZWJlLWFlMTYtMzgzZGNiYjkxNDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,114,Not Applied
2022-05-10T07:46:50Z,8e3ab508-5823-4c6a-8c87-42dddb971001,225374b6-16cd-4b03-bf72-8b905f3aec60,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OGUzYWI1MDgtNTgyMy00YzZhLThjODctNDJkZGRiOTcxMDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,142,Not Applied
2022-05-10T07:31:00Z,41489c7e-563c-4ce1-9daf-72181516c400,1879c8e3-b0a2-4fd4-b96f-bb77cfe361eb,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NDE0ODljN2UtNTYzYy00Y2UxLTlkYWYtNzIxODE1MTZjNDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,129,Not Applied
2022-05-10T07:27:47Z,a03a2c5e-fbe7-4d93-87d4-5fc279540401,13fc3a80-05ce-4303-ac7c-66091af98e92,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YTAzYTJjNWUtZmJlNy00ZDkzLTg3ZDQtNWZjMjc5NTQwNDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,111,Not Applied
2022-05-10T07:05:04Z,0ed864a6-4709-4740-a1d9-bae5d5c02401,02d0c764-7dde-4d18-bb1f-f62e53688c48,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MGVkODY0YTYtNDcwOS00NzQwLWExZDktYmFlNWQ1YzAyNDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,79,Not Applied
2022-05-10T06:51:59Z,02a54727-cbd2-48d1-b5cd-6d3e2617c000,a9979197-e597-42da-8e07-f48daf3f4aad,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MDJhNTQ3MjctY2JkMi00OGQxLWI1Y2QtNmQzZTI2MTdjMDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,84,Not Applied
2022-05-10T06:51:50Z,b4c344ee-1f2c-452e-86c1-742f64fb1f01,cd50c4ba-bfd0-475c-b206-e870a908dbd0,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YjRjMzQ0ZWUtMWYyYy00NTJlLTg2YzEtNzQyZjY0ZmIxZjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,115,Not Applied
2022-05-10T06:34:00Z,09633fc8-2556-40b4-8691-2fd5b4250501,6a1b1046-1d8f-4b45-a11a-fd5e7286d350,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MDk2MzNmYzgtMjU1Ni00MGI0LTg2OTEtMmZkNWI0MjUwNTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,65,Not Applied
2022-05-10T06:31:47Z,2b048214-3fa9-43e9-a167-282add40f500,452431e3-9bfc-4136-b9c0-25423095da4b,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MmIwNDgyMTQtM2ZhOS00M2U5LWExNjctMjgyYWRkNDBmNTAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,64,Not Applied
2022-05-10T06:08:54Z,98a319ec-3a67-46f9-82f6-1db730a42201,2579dee3-ac39-4d27-b67b-72886944ccb1,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OThhMzE5ZWMtM2E2Ny00NmY5LTgyZjYtMWRiNzMwYTQyMjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,61,Not Applied
2022-05-10T05:52:00Z,95e452c4-bc67-40ac-8579-33a0e5a0ee00,48cf49ba-c46c-4a53-870c-7d50a7c9c52f,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OTVlNDUyYzQtYmM2Ny00MGFjLTg1NzktMzNhMGU1YTBlZTAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,87,Not Applied
2022-05-10T05:51:50Z,601784f8-dd0d-41c8-b3b3-ca0b8270ff00,dac039c0-7084-4cb1-99af-20e5aace548b,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NjAxNzg0ZjgtZGQwZC00MWM4LWIzYjMtY2EwYjgyNzBmZjAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,61,Not Applied
2022-05-10T05:37:00Z,1e6364cc-28bf-4db1-b54e-472132ec0101,a91d3056-dd57-4449-8eef-a08e13239add,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MWU2MzY0Y2MtMjhiZi00ZGIxLWI1NGUtNDcyMTMyZWMwMTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,87,Not Applied
2022-05-10T05:35:47Z,69d055cd-c386-4a5a-8f72-5c953e42d400,17fe360f-69cc-4366-908a-76d11bf4aaf0,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NjlkMDU1Y2QtYzM4Ni00YTVhLThmNzItNWM5NTNlNDJkNDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,88,Not Applied
2022-05-10T04:57:03Z,4f96dab0-d50f-468b-af93-14cfdd271501,5efbd059-ddd5-4b49-a129-57d23701409f,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NGY5NmRhYjAtZDUwZi00NjhiLWFmOTMtMTRjZmRkMjcxNTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,63,Not Applied
2022-05-10T04:51:59Z,e669b9e9-4060-4879-a22e-173bb2362701,a096a41b-6f92-4808-85d9-5f54c729a119,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZTY2OWI5ZTktNDA2MC00ODc5LWEyMmUtMTczYmIyMzYyNzAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,69,Not Applied
2022-05-10T04:51:50Z,a03a2c5e-fbe7-4d93-87d4-5fc2be3bfe00,9131f8ec-35e3-42b8-a24c-85f79ae52f08,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YTAzYTJjNWUtZmJlNy00ZDkzLTg3ZDQtNWZjMmJlM2JmZTAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,75,Not Applied
2022-05-10T04:40:00Z,21736851-7775-4b66-ab2b-4a1c21f42001,1e72a202-f09c-45f3-ae30-81d5af000ac3,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MjE3MzY4NTEtNzc3NS00YjY2LWFiMmItNGExYzIxZjQyMDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,65,Not Applied
2022-05-10T04:39:47Z,22c4e3bd-cf0c-4be2-b666-8523e887fe00,196dfd5c-162e-42c0-a074-28c0f52d0d71,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MjJjNGUzYmQtY2YwYy00YmUyLWI2NjYtODUyM2U4ODdmZTAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,77,Not Applied
2022-05-10T03:52:13Z,0f89e997-0764-41af-8f01-615e0657d000,a1bb158f-b115-48d7-a24c-9e0e9c88ae7f,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MGY4OWU5OTctMDc2NC00MWFmLThmMDEtNjE1ZTA2NTdkMDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,82,Not Applied
2022-05-10T03:51:59Z,4a6bb289-a7d9-4744-a6e1-c1c33206e500,16e167d0-2de3-4d4f-9a4a-6a8f870b431c,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NGE2YmIyODktYTdkOS00NzQ0LWE2ZTEtYzFjMzMyMDZlNTAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,83,Not Applied
2022-05-10T03:51:50Z,087a5a28-9f12-4e7d-9194-1f4122160f01,f9f5bc4e-a6d4-4126-8dcf-1c9e622a8e1a,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MDg3YTVhMjgtOWYxMi00ZTdkLTkxOTQtMWY0MTIyMTYwZjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,61,Not Applied
2022-05-10T03:43:47Z,5b2386b2-3e22-4b49-a4a4-42fdc664cd00,9dfbc1b7-bf02-4864-b47b-5981bc14411a,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NWIyMzg2YjItM2UyMi00YjQ5LWE0YTQtNDJmZGM2NjRjZDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,95,Not Applied
2022-05-10T03:43:00Z,9ba34d96-b702-4b56-84c9-cd0190a03c00,aeb08ac3-5ca3-4b87-b18a-61c346636510,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OWJhMzRkOTYtYjcwMi00YjU2LTg0YzktY2QwMTkwYTAzYzAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,85,Not Applied
2022-05-10T02:47:47Z,9035dc24-05c5-40a7-a52e-8448f63f1501,7e2a56f2-9607-4510-b407-2e92488065f6,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OTAzNWRjMjQtMDVjNS00MGE3LWE1MmUtODQ0OGY2M2YxNTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,145,Not Applied
2022-05-10T02:47:47Z,1d21ff40-5d30-4cb8-b813-b929e6151701,45d1b551-e41c-4c29-889a-453d4a250190,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MWQyMWZmNDAtNWQzMC00Y2I4LWI4MTMtYjkyOWU2MTUxNzAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,95,Not Applied
2022-05-10T02:47:47Z,eba96165-b93a-404a-9389-19bce7c5eb00,9ad742ac-58ef-400e-8894-42ada9da95aa,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZWJhOTYxNjUtYjkzYS00MDRhLTkzODktMTliY2U3YzVlYjAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,85,Not Applied
