"Date (UTC)","Request ID","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Client credential type","Application","Application ID ","Resource","Resource ID ","Resource tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","MFA result","MFA auth method","MFA auth detail","Authentication requirement","Sign-in identifier","IP address (seen by resource)","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access"
"2022-05-25T21:18:03Z","c9fa5656-50e9-43d0-bbf9-1d4779138200","fd16bd24-b89b-42bf-b84b-a2e09e8021cc","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","YzlmYTU2NTYtNTBlOS00M2QwLWJiZjktMWQ0Nzc5MTM4MjAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","admin@m365x15549122.onmicrosoft.com","","577","false","Azure AD","None","","89","Not Applied"
"2022-05-25T21:17:55Z","e22bc8c8-cc24-4ac8-9d01-5a80ad285700","fd16bd24-b89b-42bf-b84b-a2e09e8021cc","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","ZTIyYmM4YzgtY2MyNC00YWM4LTlkMDEtNWE4MGFkMjg1NzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 101.0.1210","Windows 10","false","false","","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/Azure-Active-Directory/The-new-Azure-AD-sign-in-and-Keep-me-signed-in-experiences/td-p/128267","","","Single-factor authentication","admin@m365x15549122.onmicrosoft.com","","577","false","Azure AD","None","","195","Not Applied"
"2022-05-25T17:30:50Z","4ee5aa74-a5c9-4d77-b479-abc586725400","f3d21e5d-55f9-4257-98e8-3200d62f3906","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NGVlNWFhNzQtYTVjOS00ZDc3LWI0NzktYWJjNTg2NzI1NDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","74","Not Applied"
"2022-05-25T17:30:49Z","8d382548-7db8-4f98-a2af-476a71274400","63099363-0747-4939-b964-370a5a978e51","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","OGQzODI1NDgtN2RiOC00Zjk4LWEyYWYtNDc2YTcxMjc0NDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","114","Not Applied"
"2022-05-25T17:30:49Z","b76bc6e4-ad30-4038-a0e7-0b4212d26d00","ae888626-dae6-4941-ace2-04c95d24a9ac","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","Yjc2YmM2ZTQtYWQzMC00MDM4LWEwZTctMGI0MjEyZDI2ZDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","96","Not Applied"
"2022-05-25T17:30:49Z","b1cea134-2385-4c13-ba0e-44e9f3b46000","e332a892-7949-45e4-8abf-dd52f24c1dea","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","YjFjZWExMzQtMjM4NS00YzEzLWJhMGUtNDRlOWYzYjQ2MDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","92","Not Applied"
"2022-05-25T17:28:29Z","4b676d2b-331a-41bf-80a0-7f5a4b2f4b00","9df619bf-bf3b-469f-ad2a-7eec3f2eed99","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NGI2NzZkMmItMzMxYS00MWJmLTgwYTAtN2Y1YTRiMmY0YjAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","109","Not Applied"
"2022-05-25T17:28:09Z","0992d531-9f0d-4d21-b320-f533c1ee7a00","6e42c806-1d47-4694-8dc9-9ddd21c97c0b","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","MDk5MmQ1MzEtOWYwZC00ZDIxLWIzMjAtZjUzM2MxZWU3YTAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","89","Not Applied"
"2022-05-25T17:25:42Z","9863eff7-ef12-4bbb-8969-c4da7a4c5c00","6e42c806-1d47-4694-8dc9-9ddd21c97c0b","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","OTg2M2VmZjctZWYxMi00YmJiLTg5NjktYzRkYTdhNGM1YzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","75","Not Applied"
"2022-05-25T17:25:40Z","9f499461-a09d-48f4-b425-665b2cef7800","9bada4e1-2771-4e89-b0af-918fde39f5a1","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","OWY0OTk0NjEtYTA5ZC00OGY0LWI0MjUtNjY1YjJjZWY3ODAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","182","Not Applied"
"2022-05-25T17:25:40Z","a705195a-bb25-46e3-8ae9-f24038f97000","f4df1439-12e8-45ac-a90a-33b93f2bef73","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","YTcwNTE5NWEtYmIyNS00NmUzLThhZTktZjI0MDM4Zjk3MDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","74","Not Applied"
"2022-05-25T17:25:07Z","561ef866-b0da-4e67-b206-872a54fa6700","9d6e456b-846f-486b-b121-2008224981c8","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NTYxZWY4NjYtYjBkYS00ZTY3LWIyMDYtODcyYTU0ZmE2NzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","86","Not Applied"
"2022-05-25T17:24:33Z","77d6bc78-15fa-4d98-a9a3-cc6477c74a00","31355d46-c9c0-4977-b5b0-1624e3bfdbb0","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NzdkNmJjNzgtMTVmYS00ZDk4LWE5YTMtY2M2NDc3Yzc0YTAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","90","Not Applied"
"2022-05-25T17:23:15Z","6c45263c-f315-4771-a927-00e345726000","7e99e8e4-56aa-43c2-96a3-0b028f752b48","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NmM0NTI2M2MtZjMxNS00NzcxLWE5MjctMDBlMzQ1NzI2MDAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","90","Not Applied"
"2022-05-25T17:23:13Z","7e8e1346-9408-4c59-b400-f55264406300","8aa97630-1d68-4f30-98a2-e63c34b02119","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","N2U4ZTEzNDYtOTQwOC00YzU5LWI0MDAtZjU1MjY0NDA2MzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","115","Not Applied"
"2022-05-25T17:23:11Z","f0b42c42-7f41-4997-a221-eed0ab1e7700","aff93e21-4ec8-4a52-837b-6b72681b441c","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","ZjBiNDJjNDItN2Y0MS00OTk3LWEyMjEtZWVkMGFiMWU3NzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","70","Not Applied"
"2022-05-25T17:22:50Z","f0b42c42-7f41-4997-a221-eed0b51b7700","52ec6caa-9f21-4880-b8ab-652dbc130aad","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","ZjBiNDJjNDItN2Y0MS00OTk3LWEyMjEtZWVkMGI1MWI3NzAw","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","99","Not Applied"
"2022-05-25T17:22:50Z","a804cedc-0380-44d5-aeb7-1f3aecf57200","db37e51e-10c2-48c1-b94b-2a28d093e41e","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","YTgwNGNlZGMtMDM4MC00NGQ1LWFlYjctMWYzYWVjZjU3MjAw","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","97","Not Applied"
"2022-05-25T17:22:50Z","2dd61e4d-3454-41c0-b659-442fbb397900","a459051d-d1f4-4319-be1e-3cea5e7cdd85","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","MmRkNjFlNGQtMzQ1NC00MWMwLWI2NTktNDQyZmJiMzk3OTAw","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","87","Not Applied"
"2022-05-25T17:22:45Z","f7a82a5b-990c-4673-ad7a-aaff29876c00","45f2b34d-c31d-4c64-8b5d-d2d9d5cd8785","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","ZjdhODJhNWItOTkwYy00NjczLWFkN2EtYWFmZjI5ODc2YzAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Failure","50011","The {redirectTerm} '{replyAddress}' specified in the request does not match the {redirectTerm}s configured for the application '{identifier}'. Make sure the {redirectTerm} sent in the request matches one added to your application in the Azure portal. Navigate to {akamsLink} to learn more about how to fix this. {detail}","Browser","","Edge 101.0.1210","Windows 10","false","false","","Developer error - the app is attempting to sign in without the necessary or correct authentication parameters.","","","Single-factor authentication","","","577","false","Azure AD","None","","101","Not Applied"
"2022-05-25T17:22:41Z","cc4f4b57-7d4f-4147-a4ea-5ce343c14800","fa12fc09-af01-4e46-b38b-2cb4f7bcaa52","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","Y2M0ZjRiNTctN2Q0Zi00MTQ3LWE0ZWEtNWNlMzQzYzE0ODAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","admin@m365x15549122.onmicrosoft.com","","577","false","Azure AD","None","","109","Not Applied"
"2022-05-25T17:22:39Z","83dbea41-7451-4b5b-b6de-513608d05a00","fa12fc09-af01-4e46-b38b-2cb4f7bcaa52","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","ODNkYmVhNDEtNzQ1MS00YjViLWI2ZGUtNTEzNjA4ZDA1YTAw","none","Microsoft Office 365 Portal","00000006-0000-0ff1-ce00-000000000000","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Interrupted","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 101.0.1210","Windows 10","false","false","","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/Azure-Active-Directory/The-new-Azure-AD-sign-in-and-Keep-me-signed-in-experiences/td-p/128267","","","Single-factor authentication","admin@m365x15549122.onmicrosoft.com","","577","false","Azure AD","None","","133","Not Applied"
"2022-05-18T19:59:00Z","45e5259b-157e-4426-bafd-d6ebce2ae000","12421ee8-63dd-40df-88af-59a5772c64ac","c3a3fb70-5ed5-4f04-8d0e-7db5769a22e2","Alex Wilber","alexw@m365x15549122.onmicrosoft.com","member","none","none","none","NDVlNTI1OWItMTU3ZS00NDI2LWJhZmQtZDZlYmNlMmFlMDAw","none","Microsoft Teams","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","24.114.52.226","Toronto, Ontario, CA","Success","","Other.","Mobile Apps and Desktop clients","","Edge 18.22000","Windows 10","false","false","","","","","Single-factor authentication","alexw@m365x15549122.onmicrosoft.com","","812","false","Azure AD","None","","151","Not Applied"
"2022-05-18T18:52:07Z","83be4ec2-61dc-4feb-b6e9-de08694a6900","8273f9ce-387e-4bcd-b481-a848d3ee2991","c3a3fb70-5ed5-4f04-8d0e-7db5769a22e2","Alex Wilber","alexw@m365x15549122.onmicrosoft.com","member","none","none","none","ODNiZTRlYzItNjFkYy00ZmViLWI2ZTktZGUwODY5NGE2OTAw","none","Microsoft Teams","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Mobile Apps and Desktop clients","","Edge 18.22000","Windows 10","false","false","","","","","Single-factor authentication","alexw@m365x15549122.onmicrosoft.com","","577","false","Azure AD","None","","171","Not Applied"
"2022-05-18T18:37:27Z","ca81c231-d79c-4f06-b6d9-f1df25c38800","cf83c3bf-fca7-499b-b9c1-724eb76f8062","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","Y2E4MWMyMzEtZDc5Yy00ZjA2LWI2ZDktZjFkZjI1YzM4ODAw","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","346","Not Applied"
"2022-05-18T15:01:28Z","79e8c0bf-9e41-453c-827c-007bba860e00","2bc38ebd-9e8c-461a-9206-cd6a8bf18310","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NzllOGMwYmYtOWU0MS00NTNjLTgyN2MtMDA3YmJhODYwZTAw","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","110","Not Applied"
"2022-05-18T15:01:28Z","2f890980-7f8a-4532-95e4-a4bd2b019c00","99d9dedd-4587-451e-934c-58ee4f7ecc6d","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","MmY4OTA5ODAtN2Y4YS00NTMyLTk1ZTQtYTRiZDJiMDE5YzAw","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Oakville, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","97","Not Applied"
